species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,date,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Non-infectious,All conditions,6219126.39591415,998801.65896592,4261475.144340947,8176777.6474873535,2017-01-01,23.8661044574125,260584.0600007334,41850.21735525444,178557.6339844347,342610.4860170321
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,allcause,alldisease,24248956.565449942,2277.5191863642003,24244492.62784467,24253420.503055215,2017-01-01,23.8661044574125,1016041.6673244942,95.4290295019987,1015854.6264266704,1016228.7082223182
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,External,All causes,72915645.9557771,23802180.5566234,26263372.064795233,119567919.84675896,2017-01-01,23.8661044574125,3055196.7995401295,997321.5611746287,1100446.5396378576,5009947.059442402
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,All diseases,198289655.903041,57064622.4189093,86442995.9619788,310136315.8441032,2017-01-01,23.8661044574125,8308421.521278259,2391032.1234341944,3621998.559347239,12994844.483209278
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Non-infectious,All conditions,141889670.006506,42424061.2122569,58738510.03048247,225040829.98252952,2017-01-01,23.8661044574125,5945237.952833854,1777586.3374753871,2461168.7313820943,9429307.174285613
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,allcause,alldisease,412473377.07841086,113828176.04715729,189370152.0259826,635576602.1308391,2017-01-01,23.8661044574125,17282811.18581554,4769449.335574484,7934690.48808955,26630931.883541528
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Health cost,allcause,alldisease,1261908.6629873577,7088.704253894577,1248014.8026497243,1275802.523324991,2018-01-01,27.4293865941667,46005.71940080216,258.4346620205537,45499.18746324188,46512.25133836245
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,External,All causes,4609505.58637803,1069695.84008988,2512901.739801865,6706109.432954194,2018-01-01,27.4293865941667,168049.89679784945,38998.16849412768,91613.48654935922,244486.3070463397
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,All diseases,14321914.1745995,1310093.84734715,11754130.233799087,16889698.115399916,2018-01-01,27.4293865941667,522137.6032391948,47762.418705555836,428523.26257630537,615751.9439020843
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Non-infectious,All conditions,6530081.52654362,1048741.75550507,4474547.685753683,8585615.367333557,2018-01-01,27.4293865941667,238068.81368365514,38234.24019726719,163129.70289701145,313007.9244702988
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,allcause,alldisease,25461404.39372245,2281.719551304397,25456932.223401893,25465876.564043004,2018-01-01,27.4293865941667,928252.7812392722,83.18521974493011,928089.7382085721,928415.8242699723
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,External,All causes,76561428.2535656,24992289.584129,27576540.668672755,125546315.83845843,2018-01-01,27.4293865941667,2791219.1178875146,911150.1454226472,1005364.8328591259,4577073.402915903
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,All diseases,208204138.698187,59917853.5388653,90765145.762011,325643131.634363,2018-01-01,27.4293865941667,7590550.302078755,2184440.156296014,3309047.595738567,11872053.008418942
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,Non-infectious,All conditions,148984153.506826,44545264.2721728,61675435.53336732,236292871.4802847,2018-01-01,27.4293865941667,5431552.506482587,1623997.8287245429,2248516.7621824834,8614588.250782691
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,allcause,alldisease,433097045.93233144,119519584.84737106,198838659.63148418,667355432.2331787,2018-01-01,27.4293865941667,15789527.20818177,4357355.36546008,7249110.691880015,24329943.724483527
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2019-01-01,29.06975,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Health cost,allcause,alldisease,1325004.0961367255,7443.139466589306,1310415.5427822105,1339592.6494912405,2019-01-01,29.06975,45580.16825520431,256.0441512771629,45078.321718701074,46082.01479170755
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,External,All causes,4839980.17429668,1123180.91347579,2638545.5838841316,7041414.764709229,2019-01-01,29.06975,166495.41789305652,38637.44660603515,90766.02254522766,242224.8132408854
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,All diseases,15038007.1131847,1375596.57275869,12341837.830577668,17734176.39579173,2019-01-01,29.06975,517307.7550782067,47320.55049522923,424559.4761075575,610056.034048856
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2019-01-01,29.06975,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,Non-infectious,All conditions,6856584.41599858,1101178.85762515,4698273.855053286,9014894.976943873,2019-01-01,29.06975,235866.64543033842,37880.57543065042,161620.7175862636,310112.5732744132
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,allcause,alldisease,26734474.613408558,2286.341509961615,26729993.384049032,26738955.842768084,2019-01-01,29.06975,919666.4785011415,78.65019513279664,919512.3241186813,919820.6328836018
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,External,All causes,80389499.6662436,26241904.0630254,28955367.702713817,131823631.62977338,2019-01-01,29.06975,2765400.4477590485,902722.0414012986,996065.2466125033,4534735.648905594
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,All diseases,218614345.633091,62913746.2148662,95303403.05195326,341925288.21422875,2019-01-01,29.06975,7520338.001981132,2164234.1683318983,3278439.0320506115,11762236.971911652
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2019-01-01,29.06975,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,Non-infectious,All conditions,156433361.182162,46772527.4851176,64759207.311331496,248107515.05299246,2019-01-01,29.06975,5381310.853452885,1608975.910873592,2227718.0681406446,8534903.638765125
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,allcause,alldisease,454751898.22894806,125495564.08769763,208780592.61706072,700723203.8408353,2019-01-01,29.06975,15643474.685160624,4317049.994846796,7182056.695260907,24104892.675060343
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Health cost,allcause,alldisease,1391254.3009435618,7815.296439918771,1375936.319921321,1406572.2819658027,2020-01-01,34.9271654040404,39833.01492833485,223.75982561169113,39394.44567013594,40271.584186533764
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,External,All causes,5081978.49307567,1179340.24029515,2770471.6220971756,7393485.364054164,2020-01-01,34.9271654040404,145502.1738605728,33765.70147197582,79321.39897550018,211682.9487456454
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,All diseases,15789904.7045663,1444374.44135372,12958930.799513008,18620878.60961959,2020-01-01,34.9271654040404,452080.9095701683,41353.8981662289,371027.26916435966,533134.5499759769
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Non-infectious,All conditions,7199412.45244012,1156237.81556082,4933186.333940913,9465638.570939329,2020-01-01,34.9271654040404,206126.44539448616,33104.25573290484,141242.10415799267,271010.7866309797
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,allcause,alldisease,28071198.34407899,2291.4264142565626,28066707.148307048,28075689.539850935,2020-01-01,34.9271654040404,803706.7428561407,65.60585114048472,803578.1553879053,803835.330324376
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,External,All causes,84408974.6495554,27553999.2658814,30403136.088427857,138414813.21068293,2020-01-01,34.9271654040404,2416714.144222849,788898.8112013789,870472.4742681466,3962955.8141775513
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,All diseases,229545062.91474,66059433.524712,100068573.20630449,359021552.6231755,2020-01-01,34.9271654040404,6572106.8474736875,1891348.260316315,2865064.25725371,10279149.437693665
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Non-infectious,All conditions,164255029.241265,49111153.8587412,67997167.67813225,260512890.80439776,2020-01-01,34.9271654040404,4702787.2815085035,1406101.9063705637,1946827.545022199,7458747.017994808
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,allcause,alldisease,477489493.14039546,131770342.29013774,219219622.2517255,735759364.0290654,2020-01-01,34.9271654040404,13671006.15285428,3772717.9049833356,6276479.059086942,21065533.246621616
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,allcause,alldisease,1460817.01599074,8206.06126191471,1444733.1359173872,1476900.8960640926,2021-01-01,43.73377831884,33402.48824011249,187.6366867296173,33034.720334122445,33770.25614610254
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,All causes,5336076.72939737,1238307.53314335,2908993.964436404,7763159.494358335,2021-01-01,43.73377831884,122012.70812905388,28314.67073609557,66515.95348630656,177509.46277180116
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,All diseases,16579397.1819426,1516591.21053882,13606878.409286514,19551915.954598688,2021-01-01,43.73377831884,379098.2123947976,34677.79983431,311129.72471955,447066.7000700452
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,All conditions,7559381.89345679,1214049.72205982,5179844.438219542,9938919.348694038,2021-01-01,43.73377831884,172849.96138100183,27760.000821534817,118440.35977079357,227259.56299121008
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,allcause,alldisease,29474758.261282943,2297.0194750348064,29470256.103111874,29479260.419454012,2021-01-01,43.73377831884,673958.6515118352,52.52277674909413,673855.706869407,674061.5961542635
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,External,All causes,88629423.3820329,28931699.2288943,31923292.893400073,145335553.87066573,2021-01-01,43.73377831884,2026566.8046305613,661541.2694958227,729945.9164187488,3323187.6928423736
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,All diseases,241022316.060472,69362405.2000929,105072001.86828995,376972630.2526541,2021-01-01,43.73377831884,5511124.931930302,1586014.4690542866,2402536.5725839003,8619713.291276703
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,All conditions,172467780.703324,51566711.5510762,71397026.06321463,273538535.3434334,2021-01-01,43.73377831884,3943582.908523293,1179104.882617971,1632537.33859207,6254628.478454517
All,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,allcause,alldisease,501363967.7974153,138358859.40279245,230180603.3679421,772547332.2268885,2021-01-01,43.73377831884,11463998.471438576,3163661.2412970746,5263222.438496309,17664774.50438084
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,allcause,alldisease,1306010.2471496956,9268.220325703796,1287844.5353113161,1324175.9589880751,2017-01-01,23.8661044574125,54722.38879538072,388.34240176239604,53961.23768792642,55483.539902835015
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,External,All causes,5822989.46009196,980524.707287307,3901161.0338088376,7744817.886375082,2017-01-01,23.8661044574125,243985.7527013972,41084.4052508439,163460.31840974314,324511.18699305126
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,All diseases,14000998.3516928,1166866.4117318,11713940.184698472,16288056.518687127,2017-01-01,23.8661044574125,586647.8283741976,48892.202488009585,490819.11149769876,682476.5452506962
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Non-infectious,All conditions,8817076.13016333,1032243.06016577,6793879.732238421,10840272.52808824,2017-01-01,23.8661044574125,369439.2667180698,43251.426390416585,284666.4709928532,454212.0624432863
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,allcause,alldisease,28641684.39792063,30849.22863837046,28581219.909789424,28702148.886051837,2017-01-01,23.8661044574125,1200098.845164691,1292.5958944585568,1197565.3572115523,1202632.3331178299
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,External,All causes,52669965.1331476,37657340.1287763,-21138421.51925394,126478351.78554913,2017-01-01,23.8661044574125,2206894.1006746073,1577858.6822149106,-885708.9164666176,5299497.117815833
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,All diseases,172089959.180065,119514678.648165,-62158810.970338404,406338729.3304684,2017-01-01,23.8661044574125,7210643.005738463,5007716.230415028,-2604480.8058749903,17025766.817351915
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Non-infectious,All conditions,152575849.89583,107452803.915651,-58031645.778845936,363183345.570506,2017-01-01,23.8661044574125,6392993.467706119,4502318.512323345,-2431550.816447636,15217537.751859875
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,allcause,alldisease,372395036.46749294,247826846.9537624,-113345583.56188136,858135656.4968672,2017-01-01,23.8661044574125,15603511.54634421,10384051.045950677,-4749228.503719118,35956251.59640753
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,allcause,alldisease,1371310.7595071804,9731.631341988985,1352236.762076882,1390384.756937479,2018-01-01,27.4293865941667,49994.21896655945,354.7885151780453,49298.83347681048,50689.60445630842
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,External,All causes,6114143.29569534,1029538.14148434,4096248.538386034,8132038.053004647,2018-01-01,27.4293865941667,222904.84968393756,37534.12924309754,149337.95636746637,296471.74300040875
All,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Infectious,All diseases,14701064.22962,1225208.86273193,12299654.858665418,17102473.600574583,2018-01-01,27.4293865941667,535960.37152163,44667.745613840685,448411.5901185022,623509.1529247577
