species,region,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,External,568142647.918928,82421968.1746175,563034175.276189,573251120.561668
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,Infectious,1082137990.02023,89020554.4468734,1076620540.27831,1087655439.76215
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,Non-infectious,642006815.184952,73862725.9780584,637428840.121585,646584790.24832
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,External,3855000339.6387,1601772024.85973,3755723305.24945,3954277374.02795
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,Infectious,8144530476.62958,3268249418.00803,7941966001.26822,8347094951.99095
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,Non-infectious,5626861907.41483,2301370559.63249,5484224103.37961,5769499711.45005
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,External,596549780.28836,86543066.5261154,591185884.017031,601913676.559689
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Infectious,1136244889.48407,93471582.2190285,1130451567.25197,1142038211.71617
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Non-infectious,674107155.931495,77555862.3421773,669300282.110917,678914029.752072
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,External,4047750356.62063,1681860626.10266,3943509470.51193,4151991242.72934
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Infectious,8551757000.46106,3431661888.9083,8339064301.33163,8764449699.59048
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Non-infectious,5908205002.78557,2416439087.61403,5758435308.54859,6057974697.02254
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,External,626377269.277501,90870219.7979019,620745178.195985,632009360.359017
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,Infectious,1193057133.92282,98145161.3774342,1186974145.57617,1199140122.26947
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,Non-infectious,707812513.715945,81433655.5214059,702765296.200488,712859731.231401
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Production loss,External,4250137874.45166,1765953657.40774,4140684944.03752,4359590804.8658
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Production loss,Infectious,8979344850.48411,3603244983.3536,8756017516.39822,9202672184.57
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Production loss,Non-infectious,6203615252.92484,2537261041.99465,6046357073.97603,6360873431.87366
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,External,657696132.717282,95413730.7358638,651782437.084908,663609828.349655
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Infectious,1252709990.58516,103052419.491513,1246322852.81838,1259097128.35194
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Non-infectious,743203139.390173,85505338.356646,737903560.995276,748502717.78507
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,External,4462644768.17425,1854251340.27808,4347719191.2394,4577570345.10909
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Infectious,9428312093.00832,3783407232.52117,9193818392.21814,9662805793.79849
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Non-infectious,6513796015.57109,2664124094.0943,6348674927.67483,6678917103.46734
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,External,792194965.612628,110305143.576813,785358307.609973,799031623.615283
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,1679610639.15842,136149353.455225,1671172169.86611,1688049108.45072
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Non-infectious,963368822.241974,118772631.836986,956007353.523343,970730290.960604
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,External,3428143461.07252,1576396848.74471,3330439167.49326,3525847754.65177
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,7907662528.12044,3491996993.35898,7691230289.18981,8124094767.05108
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Non-infectious,4900696142.29937,2186474650.19778,4765179529.65412,5036212754.94461
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,External,831804713.943885,115820400.784894,824626223.039285,838983204.848485
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,1763591171.20463,142956821.048627,1754730778.45263,1772451563.95662
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Non-infectious,1011537263.4077,124711263.433744,1003807721.25284,1019266805.56257
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,External,3599550634.12614,1655216691.18193,3496961125.86793,3702140142.38436
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,8303045654.52646,3666596843.02688,8075791803.6493,8530299505.40363
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,Non-infectious,5145730949.41433,2295798382.70764,5003438506.13683,5288023392.69184
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,External,873394949.68932,121611420.851998,865857534.237764,880932365.140877
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,1851770729.84899,150104662.025431,1842467317.46408,1861074142.2339
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,Non-infectious,1062114126.62919,130946826.610122,1053998107.36629,1070230145.89209
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,External,3779528165.83245,1737977525.74101,3671809182.16132,3887247149.50357
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,8718197937.25279,3849926685.17818,8479581393.83177,8956814480.67381
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,Non-infectious,5403017496.88505,2410588301.84299,5253610431.44367,5552424562.32643
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,External,917064697.219753,127691991.921141,909150410.993973,924978983.445532
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,1944359266.4216,157609895.054636,1934590683.42191,1954127849.42129
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Non-infectious,1115219833.00935,137494167.945109,1106698012.78303,1123741653.23568
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,External,3968504574.12407,1824876402.02804,3855399641.26939,4081609506.97875
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,9154107834.11543,4042423019.43705,8903560463.52336,9404655204.7075
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Non-infectious,5673168371.7293,2531117716.93512,5516290953.01586,5830045790.44275
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,962917932.124537,134076591.542487,954607931.585901,971227932.663173
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,2041577229.81906,165490389.738699,2031320217.67364,2051834241.96448
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,1170980824.70622,144368876.346645,1162032913.46832,1179928735.94413
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,External,4166929802.83027,1916120222.12942,4048169623.33286,4285689982.32769
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,9611813225.8212,4244544170.40886,9348738486.69953,9874887964.94287
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,5956826790.31577,2657673602.78185,5792105500.66665,6121548079.96488
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2017,Mortality,External,885456888.772256,146537047.763022,876374595.347047,894539182.197466
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2017,Mortality,Infectious,2338037450.15157,191005504.484269,2326199023.86935,2349875876.43379
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2017,Mortality,Non-infectious,1148715216.82585,165975850.471093,1138428116.0654,1159002317.58631
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2017,Production loss,External,1686038543.33411,1044471243.35496,1621302734.53248,1750774352.13575
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2017,Production loss,Infectious,3736418956.20984,2250883582.18437,3596910309.95646,3875927602.46321
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2017,Production loss,Non-infectious,2150811674.11396,1317545350.49041,2069150867.80697,2232472480.42095
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2018,Mortality,External,929729733.210066,153863900.149297,920193325.113712,939266141.30642
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2018,Mortality,Infectious,2454939322.65815,200555779.713248,2442508975.06152,2467369670.25477
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2018,Mortality,Non-infectious,1206150977.66636,174274642.993883,1195349521.86793,1216952433.46478
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2018,Production loss,External,1770340470.50082,1096694805.5227,1702367871.2591,1838313069.74254
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2018,Production loss,Infectious,3923239904.02033,2363427761.29357,3776755825.45428,4069723982.58637
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2018,Production loss,Non-infectious,2258352257.81966,1383422618.01493,2172608411.19731,2344096104.442
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2019,Mortality,External,976216219.869804,161557095.154976,966202991.368743,986229448.370865
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2019,Mortality,Infectious,2577686288.7901,210583568.703449,2564634423.81337,2590738153.76684
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2019,Mortality,Non-infectious,1266458526.54892,182988375.142849,1255116997.96062,1277800055.13722
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2019,Production loss,External,1858857494.02586,1151529545.79883,1787486264.82206,1930228723.22966
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2019,Production loss,Infectious,4119401899.22135,2481599149.35824,3965593616.727,4273210181.71569
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2019,Production loss,Non-infectious,2371269870.71064,1452593748.91566,2281238831.75718,2461300909.6641
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2020,Mortality,External,1025027030.86257,169634949.911023,1014513140.93656,1035540920.78857
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2020,Mortality,Infectious,2706570603.2287,221112747.142944,2692866145.00286,2720275061.45454
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2020,Mortality,Non-infectious,1329781452.87565,192137793.899298,1317872847.85798,1341690057.89332
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2020,Production loss,External,1951800368.72715,1209106023.08876,1876860578.06316,2026740159.39115
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2020,Production loss,Infectious,4325371994.18241,2605679106.82613,4163873297.56335,4486870690.80148
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2020,Production loss,Non-infectious,2489833364.24617,1525223436.36144,2395300773.34504,2584365955.1473
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Mortality,External,1076278382.405,178116697.404954,1065238797.98279,1087317966.82721
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Mortality,Infectious,2841899133.38927,232168384.504208,2827509452.25189,2856288814.52666
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Mortality,Non-infectious,1396270525.51875,201744683.593603,1383766490.25023,1408774560.78727
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Production loss,External,2049390387.16351,1269561324.2432,1970703606.96632,2128077167.3607
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Production loss,Infectious,4541640593.89154,2735963062.16743,4372066962.44152,4711214225.34155
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Production loss,Non-infectious,2614325032.45848,1601484608.1795,2515065812.01229,2713584252.90467
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Mortality,External,1131282802.58014,137466221.123522,1122762714.48393,1139802890.67634
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Mortality,Infectious,1843088015.78179,164508857.001234,1832891838.54784,1853284193.01574
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Mortality,Non-infectious,1213068239.15417,158538349.762609,1203242110.9929,1222894367.31543
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Production loss,External,2848548526.7495,829976311.252799,2797107007.28501,2899990046.214
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Production loss,Infectious,4632592309.69371,1284822932.71422,4552959622.58498,4712224996.80243
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Production loss,Non-infectious,2955059376.56486,854652419.475524,2902088444.17106,3008030308.95866
